id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf
Pl_LIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIII,299,M5-7911,Planche LIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LIII_02.png,p. 299,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIII,299,,Planche LIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LIII_03.png,p. 299,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIII,299,,Planche LIII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_LIII_04.png,p. 299,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIV,300,,Planche LIV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LIV_01.png,p. 300,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIV,300,,Planche LIV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LIV_02.png,p. 300,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIV,300,M5-8722,Planche LIV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LIV_03.png,p. 300,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIV,300,,Planche LIV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_LIV_04.png,p. 300,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIV,300,,Planche LIV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_LIV_05.png,p. 300,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LV,301,M5-8185,Planche LV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LV_01.png,p. 301,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LV,301,M5-5260,Planche LV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LV_02.png,p. 301,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LV,301,M5-8527,Planche LV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LV_03.png,p. 301,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVI,302,,Planche LVI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LVI_01.png,p. 302,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVI,302,,Planche LVI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LVI_02.png,p. 302,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVI,302,,Planche LVI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LVI_03.png,p. 302,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVI_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVI,302,M5-8749,Planche LVI - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_LVI_04.png,p. 302,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVII,303,,Planche LVII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LVII_01.png,p. 303,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVII,303,,Planche LVII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LVII_02.png,p. 303,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVIII,304,M5-9794,Planche LVIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LVIII_01.png,p. 304,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LVIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LVIII,304,M5-10001,Planche LVIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LVIII_02.png,p. 304,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIX,305,M5-8183,Planche LIX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LIX_01.png,p. 305,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIX,305,,Planche LIX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LIX_02.png,p. 305,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIX,305,,Planche LIX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LIX_03.png,p. 305,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LIX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LIX,305,,Planche LIX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_LIX_04.png,p. 305,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LX,306,M5-11484,Planche LX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LX_01.png,p. 306,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LX,306,,Planche LX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LX_02.png,p. 306,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LX,306,M5-12420,Planche LX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LX_03.png,p. 306,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LX,306,,Planche LX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_LX_04.png,p. 306,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXI,307,M5-11750,Planche LXI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LXI_01.png,p. 307,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXI,307,M5-4203,Planche LXI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LXI_02.png,p. 307,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXI,307,,Planche LXI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LXI_03.png,p. 307,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXII,308,M58613,Planche LXII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LXII_01.png,p. 308,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXII,308,,Planche LXII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LXII_02.png,p. 308,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXII,308,M5-11071,Planche LXII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LXII_03.png,p. 308,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXIII,309,,Planche LXIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LXIII_01.png,p. 309,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXIII,309,,Planche LXIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LXIII_02.png,p. 309,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXIV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXIV,310,M5-10553,Planche LXIV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_LXIV_01.png,p. 310,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXIV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXIV,310,M5-6912,Planche LXIV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_LXIV_02.png,p. 310,Pellegrino,2021-11_Pellegrino_cér.pdf
Pl_LXIV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_LXIV,310,,Planche LXIV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_LXIV_03.png,p. 310,Pellegrino,2021-11_Pellegrino_cér.pdf
